,pdbid,-logKd/Ki
7270,1dis,11.0
7271,1lqf,8.3
7272,3vyd,6.39
7273,4rrf,3.62
7274,4u45,8.0
7275,4qir,6.95
7276,4lng,5.62
7277,4pum,6.73
7278,3n0h,6.21
7279,1nhx,5.68
7280,4nvq,8.48
7281,1eld,6.7
7282,3h9f,7.92
7283,3v7t,7.21
7284,4rhu,6.16
7285,4mvx,7.24
7286,4l3o,6.0
7287,1rrw,4.55
7288,4qlv,7.85
7289,2hrm,3.56
7290,3hzk,6.7
7291,1gi1,5.47
7292,5ar8,8.1
7293,2k62,4.7
7294,4ux6,5.92
7295,5c7d,5.11
7296,1lkl,5.81
7297,2o0u,5.49
7298,4j44,5.73
7299,2ff2,8.21
7300,1sj0,9.1
7301,3n51,7.82
7302,2rm0,4.03
7303,3kqw,4.01
7304,3eq7,9.09
7305,1oau,7.7
7306,2qg2,5.4
7307,5eds,5.54
7308,2viw,7.14
7309,1n4k,10.05
7310,4j0a,6.8
7311,5c42,8.72
7312,1shc,7.28
7313,2clh,4.06
7314,3ps1,10.17
7315,4d85,6.85
7316,4d2w,4.51
7317,4mqp,4.98
7318,2vpg,5.68
7319,3k22,7.9
7320,1osg,7.52
7321,3hy9,7.77
7322,4bcd,7.48
7323,4a16,9.37
7324,2bza,2.8
7325,4bnu,7.7
7326,2ha2,4.66
7327,3r0h,5.92
7328,2c4v,2.6
7329,1bsk,4.12
7330,3mo0,6.81
7331,2ra6,4.52
7332,3srg,5.7
7333,4eg7,7.34
7334,4o7b,4.7
7335,4kc1,2.91
7336,3c39,3.96
7337,1vjb,7.89
7338,2k4i,3.84
7339,2avv,9.26
7340,3vd4,4.82
7341,5dj5,5.6
7342,2gvv,3.9
7343,5am6,6.73
7344,1fiv,6.59
7345,4qy8,7.19
7346,4b6q,7.55
7347,3fxw,5.96
7348,2w2u,4.46
7349,3oad,9.62
7350,4dko,6.52
7351,3dhk,7.33
7352,3thd,4.05
7353,1y98,5.43
7354,4bw1,5.9
7355,4p10,8.1
7356,3fh7,7.6
7357,1veb,7.41
7358,3nw6,8.15
7359,3dbd,7.38
7360,1q91,4.15
7361,1eou,7.44
7362,2nnd,6.06
7363,4m0f,8.77
7364,1mfd,5.31
7365,4tz8,3.3
7366,3d52,3.28
7367,1jiz,8.7
7368,1v11,3.98
7369,4mr3,5.94
7370,4s2i,9.0
7371,1rdl,2.24
7372,1vyj,7.0
7373,2i5f,5.12
7374,1f5l,5.28
7375,4kw6,3.43
7376,3rpy,5.32
7377,1tlp,7.55
7378,4mdt,5.0
7379,4twd,5.08
7380,4f9v,6.03
7381,3o57,10.1
7382,4unn,6.38
7383,4qfl,5.11
7384,4iqu,6.24
7385,4hpy,9.92
7386,1pwq,4.96
7387,1sh9,6.03
7388,3k7f,7.7
7389,2gvf,7.6
7390,4xx9,5.08
7391,2r9b,6.57
7392,2wmv,5.04
7393,1w3k,4.3
7394,1if7,10.52
7395,4hlg,6.51
7396,4y8x,8.43
7397,3owb,7.72
7398,4abk,5.72
7399,3znc,7.34
7400,1h24,6.3
7401,3gk1,4.1
7402,4uiw,7.3
7403,4yur,9.8
7404,1d4l,8.77
7405,3d45,5.68
7406,3kba,7.8
7407,4fny,7.8
7408,2pri,2.91
7409,2br6,2.96
7410,1ej4,7.3
7411,1vwf,6.51
7412,2xne,6.72
7413,3h0w,6.22
7414,3avl,4.18
7415,1o9d,5.6
7416,1y91,7.23
7417,1cr6,8.51
7418,1qwu,3.22
7419,4ps1,6.66
7420,2clk,3.79
7421,2yoh,4.96
7422,1c29,6.33
7423,4hod,6.1
7424,3wns,5.96
7425,3ds6,9.1
7426,1o2r,5.21
7427,4f5y,5.43
7428,3va4,4.4
7429,4qp6,3.46
7430,3p7i,7.7
7431,4a4f,2.88
7432,3tne,5.72
7433,4li5,6.26
7434,4fod,8.92
7435,1x7e,5.97
7436,3ral,7.0
7437,4aze,8.11
7438,3tv6,8.32
7439,4wbo,4.2
7440,4zum,6.57
7441,4f64,7.2
7442,1jj9,5.77
7443,1npw,8.7
7444,1fd7,1.85
7445,4jt8,7.48
7446,3zlk,5.88
7447,4qga,7.92
7448,1h5u,6.75
7449,2r4b,7.18
7450,4r5t,6.1
7451,5fl4,7.0
7452,5d7e,3.82
7453,3cbp,5.6
7454,3s2p,7.17
7455,2q8h,3.0
7456,1c4y,7.92
7457,1x70,7.74
7458,2fwp,2.92
7459,4jff,9.22
7460,2i4j,6.16
7461,2y1w,6.33
7462,2pyn,7.57
7463,4pis,7.22
7464,2x6d,7.92
7465,3gqo,5.41
7466,2a5s,6.7
7467,2vin,3.0
7468,1h39,6.54
7469,1kv1,5.94
7470,3sv2,4.19
7471,1e4h,8.41
7472,4lw1,3.15
7473,3rbu,9.43
7474,1v2q,4.13
7475,4dpu,7.3
7476,4cff,6.4
7477,2xk7,5.82
7478,5akw,6.39
7479,3nu3,9.82
7480,2vcw,3.05
7481,2pvm,6.44
7482,3ijg,4.27
7483,3s68,8.66
7484,1i48,5.7
7485,2g63,8.17
7486,5avi,6.06
7487,1n8u,6.03
7488,4btu,9.3
7489,1ros,8.77
7490,3b28,8.47
7491,1tu6,9.08
7492,4a0j,6.0
7493,3gy7,4.52
7494,2qtt,4.32
7495,4e4l,8.77
7496,3mo5,6.87
7497,3cct,7.56
7498,4inu,9.26
7499,3f6h,4.72
7500,2v77,5.06
7501,1bt6,5.7
7502,2ha0,4.43
7503,2oag,8.47
7504,4k76,5.35
7505,1c83,4.85
7506,4x0f,7.0
7507,2wkz,8.77
7508,223l,3.4
7509,4yog,5.74
7510,4z83,7.4
7511,4qbb,7.52
7512,4oz1,5.62
7513,2g0g,6.29
7514,3m40,6.77
7515,3t6y,5.52
7516,4qfr,8.13
7517,3tsd,3.66
7518,3ny3,4.71
7519,3vbq,9.33
7520,1wok,7.48
7521,1w83,7.19
7522,3udm,4.48
7523,1mqh,6.52
7524,3ocp,7.57
7525,4x50,7.75
7526,4awm,5.72
7527,2qln,5.43
7528,4ks3,6.37
7529,1t1r,5.4
7530,3l6x,4.4
7531,3fvk,8.82
7532,2nsl,4.68
7533,7cpa,13.96
7534,3hfz,4.89
7535,4zlz,7.0
7536,2va7,6.7
7537,1azl,8.62
7538,4twc,7.4
7539,4bi7,4.58
7540,3fi2,7.6
7541,3ixg,7.57
7542,2ko7,5.19
7543,1dx6,6.19
7544,4qh8,4.89
7545,2pl0,7.21
7546,4gvd,4.57
7547,4y2t,3.82
7548,4x48,6.77
7549,4k5l,4.96
7550,4i10,6.77
7551,4j7e,4.85
7552,1oss,4.79
7553,3kad,5.12
7554,4dwb,5.74
7555,1m6p,5.1
7556,4p5d,5.82
7557,3hng,6.74
7558,1nq0,10.32
7559,3bfu,6.27
7560,2zb0,6.62
7561,3r8u,5.3
7562,2kce,6.17
7563,4etz,6.3
7564,1jh1,4.39
7565,1nhz,6.08
7566,4tjw,6.02
7567,3rsv,9.15
7568,1g5s,7.32
7569,4yps,7.12
7570,3ekx,9.41
7571,3su0,6.79
7572,3qkl,8.05
7573,1tze,6.83
7574,1df8,9.7
7575,3igp,7.02
7576,2fxr,7.6
7577,2kzu,4.22
7578,1wuq,8.27
7579,4x8u,2.46
7580,1jje,8.43
7581,4hl5,6.35
7582,2ay9,2.16
7583,1p2g,2.13
7584,4fgz,2.87
7585,4mw2,6.7
7586,3uzj,5.55
7587,4fxz,7.03
7588,4zx1,6.14
7589,2g6p,6.22
7590,3d4y,5.7
7591,2hwo,6.9
7592,3s1y,6.22
7593,3c7p,10.0
7594,1x39,9.22
7595,1gfw,7.82
7596,4o0x,7.17
7597,2w3l,7.52
7598,3shb,6.03
7599,3fvh,6.35
7600,4mcd,5.33
7601,3tn8,6.13
7602,3uqr,7.24
7603,4jaz,5.04
7604,4joj,3.96
7605,4jne,5.86
7606,1tft,8.3
7607,2c93,4.92
7608,4pox,5.43
7609,2w0z,4.03
7610,1mmp,6.07
7611,4bdk,5.44
7612,1swp,11.0
7613,4bo3,6.52
7614,2vc9,8.44
7615,2bvd,6.0
7616,3arn,5.41
7617,4jrg,6.71
7618,3bl1,5.6
7619,2xk1,5.74
7620,2qd7,9.1
7621,3g15,7.0
7622,3tpp,7.82
7623,2qbw,7.25
7624,4l8m,9.0
7625,4cby,7.7
7626,1bcj,3.7
7627,5ak5,7.07
7628,4no9,7.82
7629,4xas,6.59
7630,4rj6,7.12
7631,3p7c,7.66
7632,3rin,8.89
7633,3e7a,10.0
7634,1q4w,6.46
7635,4mdq,5.92
7636,2yac,8.7
7637,3hrf,4.99
7638,2c02,4.04
7639,4cmo,9.07
7640,3kwf,8.17
7641,4f6s,5.49
7642,1v2u,3.37
7643,4dv8,9.24
7644,4nku,4.67
7645,1fq5,8.4
7646,2lzg,7.77
7647,3iop,7.77
7648,4emf,7.08
7649,1f4g,6.48
7650,1jak,5.57
7651,4n9d,7.72
7652,3krw,7.38
7653,1vik,9.52
7654,3wch,7.05
7655,3gsg,2.7
7656,4l4m,8.0
7657,3sni,7.96
7658,2c0o,5.91
7659,3n7s,7.7
7660,4elg,8.16
7661,4ycw,5.68
7662,3pn3,6.4
7663,3aza,5.13
7664,1nlt,4.92
7665,4hxl,5.66
7666,5axp,9.03
7667,4yv1,3.08
7668,4olh,8.3
7669,1bnt,9.8
7670,1n7t,6.82
7671,4mbj,7.21
7672,2uyq,5.68
7673,2vto,6.85
7674,4glx,7.8
7675,1hk1,5.64
7676,1q3w,8.4
7677,1xo2,6.07
7678,4j4n,6.88
7679,1y0l,9.0
7680,1wdr,2.52
7681,4hbv,4.64
7682,3drs,9.3
7683,3o1d,5.74
7684,4wko,9.47
7685,4txs,3.0
7686,4fcf,8.62
7687,2i0g,9.72
7688,2hf8,5.47
7689,3l5r,7.42
7690,5bv3,7.17
7691,4hcu,8.0
7692,5ceq,7.38
7693,1kjr,6.06
7694,4w55,4.74
7695,3nnv,7.57
7696,3uxl,5.57
7697,3o0g,6.22
7698,4lh6,4.11
7699,1o4k,2.92
7700,2ew5,5.9
7701,1zaf,7.7
7702,3llm,4.74
7703,3c10,6.52
7704,1ce5,4.74
7705,1rin,3.15
7706,4bo0,6.7
7707,3gep,3.75
7708,4obz,5.72
7709,1azg,4.8
7710,3r22,7.77
7711,4wyo,6.95
7712,3kjf,4.87
7713,2pqz,5.67
7714,1lfo,6.7
7715,4ocq,4.61
7716,2aox,7.42
7717,3d1f,5.74
7718,4bc5,4.6
7719,2rcx,9.0
7720,1hi4,4.49
7721,1pwp,6.3
7722,3zv7,5.92
7723,3avz,7.19
7724,4cu1,4.71
7725,1oky,8.19
7726,2hmh,7.15
7727,3sff,6.7
7728,2w73,6.52
7729,1z6q,6.7
7730,2x6w,7.1
7731,1oay,5.92
7732,2a4g,7.18
7733,1lgt,6.1
7734,4lgu,8.68
7735,3mks,5.72
7736,3l4t,5.42
7737,4j2c,5.25
7738,3d7z,7.92
7739,1lb6,4.08
7740,4hrd,8.82
7741,2fjn,7.41
7742,3cm2,6.47
7743,4g55,4.92
7744,2zjv,5.14
7745,3v7c,5.74
7746,2xd6,6.19
7747,2w7x,7.62
7748,3d8y,3.4
7749,1y2k,7.68
7750,3uok,9.1
7751,3g6g,8.55
7752,1apv,9.0
7753,2qfu,4.18
7754,1v2t,4.71
7755,1sdv,8.74
7756,2aez,2.46
7757,4bs4,8.22
7758,3c1k,9.44
7759,1d6v,6.17
7760,4css,8.46
7761,1qft,8.77
7762,4h5c,7.55
7763,4k75,4.25
7764,4kxn,6.1
7765,4mcb,5.82
7766,4lmu,7.26
7767,4zyi,8.1
7768,4oeg,5.05
7769,1b3h,6.21
7770,3lvw,2.67
7771,3jpx,3.63
7772,3afk,3.6
7773,3lj3,9.03
7774,2qry,8.64
7775,4ci1,6.6
7776,1lhe,9.54
7777,1pmx,5.14
7778,1g7f,5.47
7779,4rg0,7.3
7780,4e9u,5.82
7781,4xiq,7.07
7782,3umx,6.62
7783,1sl3,11.85
7784,1jmq,4.4
7785,3nsn,7.19
7786,3g0c,5.7
7787,4n7e,6.48
7788,2etk,6.82
7789,1o4r,2.41
7790,1xot,5.42
7791,1wu1,7.74
7792,4k2g,7.7
7793,4ge4,8.11
7794,1lyx,4.54
7795,4m3p,5.4
7796,4nyt,2.39
7797,4qf8,7.51
7798,1ni1,9.05
7799,3l3n,8.18
7800,3o8h,6.24
7801,4zme,4.3
7802,2j9h,3.39
7803,4y6s,5.03
7804,2j87,4.85
7805,4ikn,4.85
7806,4eh3,3.53
7807,1f73,2.39
7808,3ob2,4.59
7809,2kbr,4.6
7810,3tpr,7.7
7811,3e81,1.43
7812,3caj,8.1
7813,3t1m,3.04
7814,1m48,5.09
7815,4wy3,3.62
7816,4lch,10.62
7817,3rz7,8.96
7818,2vie,7.48
7819,3pb8,5.24
7820,3l8s,7.0
7821,1nj5,7.3
7822,5yas,3.26
7823,2rk7,4.05
7824,1lyb,11.42
7825,2iw8,6.99
7826,3kfc,8.55
7827,2hb3,11.35
7828,1tvo,6.85
7829,3lxe,6.6
7830,2xkc,5.59
7831,2fys,4.36
7832,5bwb,5.3
7833,4muw,8.01
7834,3chf,5.37
7835,3kme,6.14
7836,4ezz,5.19
7837,4brx,6.49
7838,3i25,8.51
7839,3n1c,5.22
7840,3ebl,6.3
7841,3eqy,8.05
7842,2c6o,8.22
7843,1q6k,7.59
7844,3zo4,6.83
7845,3mg0,9.25
7846,4mw5,7.35
7847,2ay2,1.88
7848,3cr5,4.19
7849,3q6w,7.57
7850,4b74,7.66
7851,3f70,4.85
7852,3s7b,6.3
7853,2w0x,3.2
7854,5e2r,7.06
7855,2ad5,3.96
7856,3cf1,6.64
7857,2brn,5.26
7858,3vws,3.65
7859,3h78,4.24
7860,2xn3,5.92
7861,4z0k,6.34
7862,4b1d,7.49
7863,1m2r,6.46
7864,2vx0,6.24
7865,3fck,4.0
7866,3ekn,8.4
7867,3m6f,8.6
7868,3p58,7.6
7869,3n7h,4.5
7870,1s89,5.24
7871,4jft,5.46
7872,3q43,7.37
7873,4xt9,6.8
7874,4nzm,6.85
7875,4bqg,6.22
7876,4fll,5.29
7877,3o9f,12.7
7878,3ewh,7.16
7879,4cfx,5.06
7880,3nht,7.01
7881,2zas,7.86
7882,1xpc,8.77
7883,1utn,3.49
7884,3myq,7.52
7885,1bzh,6.77
7886,4lkd,5.35
7887,4j0p,7.29
7888,2oc1,5.37
7889,3blt,3.54
7890,3zn0,4.97
7891,2lko,5.67
7892,2lha,5.19
7893,3hbo,5.09
7894,3dne,5.22
7895,3lq8,9.4
7896,1pyg,5.52
7897,1cp6,5.0
7898,3i0s,9.0
7899,4mji,4.09
7900,3q8d,7.22
7901,4rpn,6.96
7902,3p4q,6.52
7903,3g5y,7.46
7904,3gv6,3.3
7905,3dvp,5.0
7906,4aft,6.47
7907,4fqo,5.16
7908,3f5l,3.72
7909,2ohs,4.4
7910,3sov,4.21
7911,4ual,8.4
7912,1kkq,6.62
7913,2qt9,8.64
7914,3sn8,5.65
7915,3vp1,5.48
7916,3k8c,2.92
7917,2wu6,7.53
7918,3ogq,7.52
7919,3oy1,7.8
7920,2nnk,8.37
7921,3kwn,6.82
7922,1o2x,5.85
7923,3ril,3.84
7924,1nu3,4.0
7925,4dvf,6.89
7926,4i80,7.62
7927,2bkt,7.64
7928,1nj1,7.6
7929,4arb,5.89
7930,2wb5,9.13
7931,2o4s,10.51
7932,1ogz,5.85
7933,4y85,7.89
7934,3pma,5.4
7935,3nf7,3.47
7936,4fvq,6.0
7937,2w6o,4.22
7938,1iig,1.57
7939,3wf9,6.25
7940,1jqe,6.44
7941,4ikt,6.17
7942,3e8n,7.72
7943,1kuk,3.91
7944,3oqk,6.38
7945,2lty,5.38
7946,4ob2,6.3
7947,4qw3,6.61
7948,3vnt,8.66
7949,4yv9,6.4
7950,4wrq,5.34
7951,1czk,8.82
7952,2jds,8.2
7953,3rqe,4.77
7954,3ppo,5.3
7955,3zsy,3.23
7956,1br8,4.74
7957,2ksp,4.24
7958,1qin,8.0
7959,1uu8,5.05
7960,4rsc,6.63
7961,1d2s,9.74
7962,3wd9,8.08
7963,3upk,4.3
7964,2bpx,9.4
7965,2x6x,3.68
7966,3gy2,5.74
7967,1flm,9.37
7968,3tsz,4.46
7969,2b1v,5.74
7970,4ea3,9.57
7971,1lhc,10.4
7972,2yhw,5.6
7973,3egt,8.9
7974,4i7j,3.32
7975,2ce9,6.03
7976,3vye,8.11
7977,3ozp,6.62
7978,4o97,8.52
7979,3t07,7.8
7980,3rbq,6.27
7981,3ibu,9.15
7982,3puj,4.51
7983,5cqu,6.54
7984,4yll,6.92
7985,2z4r,7.62
7986,2yxj,9.3
7987,2uup,3.98
7988,4m3q,7.77
7989,4yw6,7.08
7990,3d0b,6.54
7991,4ara,6.05
7992,4e1k,6.3
7993,1onh,8.21
7994,3n87,4.96
7995,2exg,4.3
7996,3h06,3.53
7997,4fob,8.3
7998,3lkz,6.15
7999,4elb,8.3
8000,2q94,6.43
8001,4zup,6.77
8002,5a82,5.6
8003,2vwc,6.62
8004,4x5z,7.63
8005,2pnx,5.1
8006,1b0f,7.7
8007,3cyu,7.22
8008,2pj0,8.09
8009,3gen,9.14
8010,1zhk,4.45
8011,4j82,4.35
8012,3imy,9.7
8013,8hvp,9.0
8014,1utl,2.47
8015,4rab,7.4
8016,4hup,4.82
8017,3ekp,8.89
8018,3tki,10.3
8019,4zud,8.16
8020,1lrh,6.82
8021,2ycs,8.87
8022,1i41,4.57
8023,1kwq,9.21
8024,4hlf,6.06
8025,4gh6,7.68
8026,4gvm,6.11
8027,2a4w,8.29
8028,2xh5,7.57
8029,4zz2,8.04
8030,4q4e,6.72
8031,1yhm,3.83
8032,1stp,13.4
8033,1sts,5.0
8034,4wsk,6.43
8035,3u78,5.6
8036,4prd,4.6
8037,3pa3,9.0
8038,4fil,7.47
8039,3ua8,7.85
8040,4pp3,7.82
8041,4xsz,5.6
8042,3sap,7.59
8043,2pmk,5.92
8044,3zw3,7.47
8045,2rd6,8.3
8046,3h0v,4.82
8047,4lww,7.54
8048,4pee,8.32
8049,4eh4,2.81
8050,1gah,12.0
8051,2qbx,5.22
8052,3nal,8.1
8053,4ba3,5.54
8054,3fcl,3.5
8055,4j1e,7.72
8056,3q4k,7.05
8057,3pz2,6.14
8058,3krr,9.32
8059,4tpm,8.62
8060,4xbb,5.0
8061,1wkm,0.82
8062,3ivc,4.12
8063,1gt5,6.1
8064,8gpb,3.6
8065,4pkw,4.65
8066,2i0d,12.1
8067,3nsq,5.21
8068,2vk2,6.89
8069,4kax,4.77
8070,1tsv,4.8
8071,3bgm,7.41
8072,3hy5,7.7
8073,4bcp,6.25
8074,4hzm,4.63
8075,4wmx,4.85
8076,4y6r,5.48
8077,4o3u,6.4
8078,2j7b,6.62
8079,2xbj,8.52
8080,4tx6,5.59
8081,3ijh,4.0
8082,3rv9,4.92
8083,2qlb,5.89
8084,1e37,3.7
8085,4wop,4.76
8086,3zkf,6.02
8087,4lj8,5.82
8088,4l0b,7.17
8089,4tzq,6.52
8090,2qrp,6.2
8091,1sm3,4.62
8092,1h62,4.77
8093,4iie,2.34
8094,4iwd,9.0
8095,4qvn,5.1
8096,3iaf,2.92
8097,1iup,2.54
8098,4qij,5.54
8099,3lcv,4.74
8100,3hab,8.38
8101,2ggu,3.03
8102,2xtk,3.79
8103,3vd7,4.48
8104,3tfu,3.28
8105,3zj8,3.9
8106,1rxp,7.14
8107,4dcd,5.75
8108,1dzm,5.41
8109,4qc1,4.99
8110,2d1o,7.7
8111,1p6d,2.94
8112,3r2y,8.07
8113,4de5,3.15
8114,2l0i,4.82
8115,2a4r,7.82
8116,3t2w,7.46
8117,3kqy,4.82
8118,1wn6,4.68
8119,3h89,7.64
8120,4trz,5.03
8121,4h4e,6.68
8122,3o64,9.4
8123,4rme,5.92
8124,2a4z,6.6
8125,1a9u,7.32
8126,2r3l,7.0
8127,3ok9,11.23
8128,2o3p,5.96
8129,4a7j,7.0
8130,3wcb,7.74
8131,3pd2,5.47
8132,4ebw,5.06
8133,5ajz,5.7
8134,1j4q,6.44
8135,3vqs,7.75
8136,2j4i,9.0
8137,5am1,8.52
8138,3avb,4.07
8139,2ff1,8.21
8140,3rv3,2.0
8141,2ohr,4.0
8142,3chq,7.7
8143,2h5j,7.91
8144,4qp7,5.23
8145,4k3m,3.55
8146,3h5b,10.0
8147,4pqn,9.15
8148,1h46,3.57
8149,1ie9,10.19
8150,3s0o,4.48
8151,3hec,4.47
8152,4i12,6.39
8153,3m3r,6.32
8154,3neg,5.94
8155,2w8g,6.0
8156,1hs6,5.38
8157,2xyt,6.29
8158,1j14,4.49
8159,3m35,7.22
8160,1oiu,6.68
8161,4tmf,5.48
8162,3hl8,4.49
8163,3l6h,5.4
8164,4p4i,7.46
8165,2a2x,7.69
8166,3d9n,4.05
8167,2j77,4.89
8168,1d6n,4.5
8169,4pl5,4.96
8170,1qca,5.27
8171,3ck8,3.84
8172,2pjt,6.07
8173,5ald,5.97
8174,3anq,6.74
8175,3pgu,6.7
8176,2i47,8.66
8177,3e8r,9.74
8178,3su1,6.68
8179,3jq9,6.4
8180,4m12,6.05
8181,1njd,5.57
8182,4jbl,3.27
8183,3tjm,5.2
8184,2yem,7.81
8185,2aa9,2.92
8186,4ibc,2.98
8187,5aok,2.7
8188,4og7,6.94
8189,3owj,6.07
8190,3t3i,4.77
8191,1hgi,2.68
8192,2pvj,8.1
8193,3nlb,7.46
8194,3hkn,5.35
8195,5dia,10.46
8196,2xhm,6.8
8197,3piy,6.54
8198,2g00,9.74
8199,3lq2,5.22
8200,3wka,4.54
8201,4mwy,7.05
8202,4l2k,6.44
8203,3wtl,7.04
8204,3uvq,7.77
8205,4u0b,4.3
8206,2g1r,7.7
8207,1jqy,4.92
8208,2xru,7.51
8209,3efw,8.4
8210,2za5,8.43
8211,2q15,7.96
8212,4rn0,6.59
8213,2vvu,8.1
8214,3r2a,6.12
8215,3fcb,5.31
8216,3h30,4.53
8217,5e4w,4.64
8218,1v16,3.87
8219,4i4f,6.19
8220,4cd1,4.89
8221,2xcn,6.92
8222,16pk,5.22
8223,3cf8,4.9
8224,4jbp,7.39
8225,1ag9,9.0
8226,4q1a,9.3
8227,2xyf,8.44
8228,2ql9,9.03
8229,2h6t,7.22
8230,2fdd,8.32
8231,2byr,8.55
8232,2wap,6.64
8233,4urw,2.8
8234,2aoi,4.01
8235,4b9k,6.17
8236,1oyn,6.26
8237,3wcf,7.28
8238,3ax5,5.85
8239,4w4s,5.02
8240,4ghi,7.09
8241,4nak,5.85
8242,3nuy,3.46
8243,3aig,6.0
8244,1g3d,5.55
8245,1t7d,6.03
8246,3f3w,7.47
8247,2za3,3.68
8248,1dhi,7.26
8249,3ove,6.57
8250,1h26,5.54
8251,3u2k,7.52
8252,1o43,5.66
8253,4olc,6.19
8254,4x7o,8.7
8255,1urw,8.52
8256,2ay8,2.24
8257,2h4k,5.49
8258,3qt6,5.37
8259,4abd,4.4
8260,4k60,3.24
8261,1vea,7.52
8262,2g5p,8.42
8263,4hym,8.22
8264,4k3n,7.96
8265,4aph,5.4
8266,2gv7,7.85
8267,1ql9,5.35
8268,1x7b,8.39
8269,4uu8,6.54
8270,1jld,6.73
8271,4ase,11.0
8272,3fzr,7.96
8273,1vru,7.0
8274,2j75,6.65
8275,4jls,5.66
8276,3cfv,6.05
8277,2yhy,5.6
8278,1rq2,2.52
8279,3hdz,7.29
8280,3ekq,6.75
8281,2aow,7.42
8282,1zsh,7.07
8283,2kdh,2.96
8284,4ps8,9.0
8285,4o7f,4.89
8286,3g8i,7.42
8287,1ypg,8.0
8288,4oc6,7.07
8289,2osc,7.77
8290,3r2f,8.85
8291,4r59,7.96
8292,1xb7,6.22
8293,3zim,8.17
8294,2vmd,3.02
8295,3ggv,10.85
8296,4mjr,3.55
8297,2xp3,3.0
8298,4p73,7.66
8299,3hll,8.24
8300,4tz2,3.46
8301,3le6,7.46
8302,2whp,4.0
8303,2fm0,9.4
8304,1stc,8.1
8305,4d8n,5.74
8306,1r5g,7.52
8307,3r9d,4.15
8308,2doo,7.17
8309,1zd5,4.87
8310,4knb,7.33
8311,4e3h,7.05
8312,3p8e,5.15
8313,2zft,6.52
8314,4iur,5.58
8315,4yab,5.07
8316,3ovx,7.51
8317,3bc5,8.3
8318,1v2n,5.9
8319,4yml,8.35
8320,1wum,5.29
8321,2zdx,3.19
8322,1xhm,6.33
8323,3hw1,3.06
8324,4zyf,8.64
8325,1kqb,4.0
8326,1lek,8.89
8327,1ets,8.22
8328,4zow,4.12
8329,1bgo,8.46
8330,1zsb,0.6
8331,4x8v,6.89
8332,1uxa,2.3
8333,2y8c,6.4
8334,5ab0,7.59
8335,2a8g,3.69
8336,3jzi,5.3
8337,3wzq,6.23
8338,1xh8,5.77
8339,2uxu,4.74
8340,3txo,8.05
8341,2zva,7.96
8342,2xyu,5.35
8343,4qw4,6.95
8344,4arw,7.13
8345,5ctc,6.35
8346,4tkj,6.04
8347,3nc4,4.58
8348,2j4a,10.6
8349,3k27,4.44
8350,3kr1,5.74
8351,1drk,6.82
8352,1oh4,3.74
8353,1mv0,4.03
8354,2jbk,6.4
8355,4aba,3.82
8356,3mam,4.12
8357,4mk5,6.35
8358,2zbk,5.7
8359,4aua,5.14
8360,2rip,7.19
8361,3vv8,4.77
8362,4oty,7.4
8363,4hld,9.3
8364,3dga,4.52
8365,1eix,11.06
8366,2q2a,7.41
8367,1g52,9.54
8368,3ens,8.05
8369,4euo,5.05
8370,3q0z,7.7
8371,1ke7,8.05
8372,4r76,7.85
8373,6apr,7.77
8374,2xfi,7.82
8375,4m1j,9.7
8376,4lwc,6.72
8377,4jx9,8.62
8378,2web,5.12
8379,1b4z,5.23
8380,1mfg,4.3
8381,1std,10.33
8382,2fdp,7.59
8383,4ny3,4.31
8384,3fbr,4.82
8385,2idk,5.54
8386,3u6j,8.21
8387,4rlk,5.02
8388,2r2m,7.33
8389,4bxu,7.0
8390,3r02,9.0
8391,4na8,8.82
8392,4j93,4.7
8393,2qrl,4.0
8394,5ai6,4.4
8395,2qhr,7.39
8396,3lj7,8.34
8397,4tpt,7.04
8398,3ng4,5.43
8399,4u0n,5.77
8400,2f7p,6.6
8401,4a4w,7.72
8402,2fs8,7.6
8403,4li0,6.59
8404,5aic,4.3
8405,4gtv,7.42
8406,4j0y,6.36
8407,3v3b,7.26
8408,4r5g,5.22
8409,1akv,11.59
8410,4y79,7.96
8411,3uih,3.92
8412,2lk1,4.09
8413,2b4m,3.53
8414,4ewn,6.7
8415,3opr,6.59
8416,4zh3,4.4
8417,1wbv,3.79
8418,3olf,7.7
8419,1zsr,9.82
8420,4w57,4.85
8421,4dai,6.96
8422,2ohk,2.7
8423,3l4v,6.72
8424,3rzi,5.33
8425,1g7v,6.4
8426,3exf,6.54
8427,3qi4,3.93
8428,1pl0,8.22
8429,2gh9,6.0
8430,2chm,8.26
8431,1gvu,9.0
8432,5aku,6.82
8433,4mgb,5.44
8434,2jiw,4.59
8435,2c4w,4.7
8436,4yzu,5.05
8437,4rsk,4.32
8438,4do5,5.83
8439,4np3,3.3
8440,5a85,5.3
8441,2ydf,7.66
8442,1e02,6.15
8443,2eum,6.7
8444,3rse,7.0
8445,3qc4,8.7
8446,4pte,7.13
8447,3cyz,7.22
8448,3lpp,6.22
8449,2cng,6.96
8450,3vo3,8.85
8451,3rlp,7.08
8452,3gxt,4.74
8453,1gz3,3.7
8454,2p93,8.82
8455,2xhs,6.0
8456,2qoa,7.28
8457,1erb,8.1
8458,2a3x,6.92
8459,4uau,5.89
8460,3zxv,7.31
8461,1zd2,3.3
8462,3oof,7.3
8463,4az2,7.33
8464,4o4y,7.81
8465,4qnu,6.4
8466,4cfe,7.22
8467,2zit,4.46
