,pdbid,-logKd/Ki
7264,1xnx,6.38
7265,3oyp,8.7
7266,4j8g,4.19
7267,4kwf,4.82
7268,5byi,7.51
7269,2xuz,7.4
7270,4l58,4.68
7271,3pn1,6.96
7272,4mp2,5.45
7273,1erb,8.1
7274,3qup,6.32
7275,1juj,6.96
7276,1n4h,6.55
7277,4ngq,8.8
7278,1mq5,9.0
7279,4u6y,7.08
7280,4txs,3.0
7281,4mnp,7.34
7282,3ery,5.66
7283,3axm,5.07
7284,5diq,5.17
7285,4i6h,8.3
7286,1o4p,2.6
7287,4pmt,6.0
7288,3k22,7.9
7289,1fq4,6.4
7290,1yda,6.55
7291,1tni,4.0
7292,4ufl,2.64
7293,2etk,6.82
7294,4z9l,8.8
7295,3q1x,5.33
7296,4j1i,7.4
7297,4d63,1.64
7298,2reg,5.64
7299,4du8,5.37
7300,4f6x,5.09
7301,3chr,7.21
7302,3h0v,4.82
7303,1xud,8.1
7304,3hl8,4.49
7305,3vfj,7.04
7306,4owo,4.47
7307,3sv7,6.08
7308,3hpt,8.19
7309,1m21,6.52
7310,1wc1,4.0
7311,3ovx,7.51
7312,2xpk,11.3
7313,3wke,8.89
7314,2yol,6.89
7315,2hl4,7.64
7316,3kga,7.21
7317,4b4g,6.76
7318,4xct,8.17
7319,3s72,6.4
7320,2pk6,10.89
7321,1s19,9.51
7322,4j7i,5.06
7323,4f0c,6.27
7324,3bla,8.7
7325,2wou,7.14
7326,2ai8,6.8
7327,2jjr,8.2
7328,2rip,7.19
7329,4qfl,5.11
7330,3oim,6.74
7331,4mrz,3.52
7332,3bxg,4.96
7333,3l9m,7.3
7334,3ow4,7.66
7335,2vwc,6.62
7336,4bhi,7.05
7337,1b51,7.37
7338,2m3m,5.02
7339,4bt9,3.84
7340,4pdk,8.22
7341,1j7z,7.7
7342,4rx8,7.46
7343,2kdh,2.96
7344,4qok,5.19
7345,3uef,4.68
7346,3r24,5.25
7347,1fo2,4.7
7348,3ktr,6.15
7349,2nn7,6.52
7350,3twd,7.74
7351,4jls,5.66
7352,4i3z,4.29
7353,4kpz,2.71
7354,1fv9,5.0
7355,4a7j,7.0
7356,1cs4,5.57
7357,4hbv,4.64
7358,4zls,9.09
7359,3ixj,9.49
7360,1ms7,6.77
7361,1tq4,6.19
7362,4o3c,2.59
7363,4j1h,6.11
7364,3g2t,7.0
7365,4app,7.19
7366,4qht,4.94
7367,1zxc,8.1
7368,2qdt,5.19
7369,4pkr,4.82
7370,3pxe,5.7
7371,3mg0,9.25
7372,2qlb,5.89
7373,1t29,6.05
7374,4j0z,7.11
7375,3vgc,5.51
7376,2aou,7.73
7377,4pd8,6.03
7378,4y5h,7.82
7379,3cx9,4.89
7380,2q8m,4.03
7381,3wax,7.89
7382,4uwg,8.15
7383,1y0x,8.7
7384,5csz,7.77
7385,3djk,10.59
7386,4hw7,7.21
7387,4fgz,2.87
7388,1iup,2.54
7389,3haw,6.0
7390,3rde,7.46
7391,5can,6.91
7392,1h25,5.74
7393,3zsz,2.7
7394,3eyu,7.62
7395,2yem,7.81
7396,3f7g,7.37
7397,2nwn,6.3
7398,4a4h,2.77
7399,223l,3.4
7400,3th9,7.7
7401,1hgj,1.66
7402,2q6c,7.78
7403,2ltz,5.35
7404,4ft2,5.64
7405,4x8o,6.6
7406,4mdt,5.0
7407,2zgx,6.74
7408,4at3,8.4
7409,1g9s,3.61
7410,3va4,4.4
7411,4c52,5.68
7412,2bak,7.43
7413,4zji,6.47
7414,1af2,3.1
7415,4w57,4.85
7416,4oyk,6.74
7417,4gvm,6.11
7418,4x3t,4.54
7419,4rxd,6.52
7420,3c6u,8.87
7421,1mem,7.94
7422,2va6,6.17
7423,4k19,8.36
7424,1nkm,7.3
7425,3bqn,8.6
7426,1fkw,5.05
7427,4bcb,8.52
7428,4css,8.46
7429,4elg,8.16
7430,4nbn,4.36
7431,3v5q,7.4
7432,1dbb,9.0
7433,4jbo,7.62
7434,4mrw,3.3
7435,3igp,7.02
7436,4b77,5.1
7437,2q55,8.69
7438,1g37,10.0
7439,4af3,7.51
7440,3znr,7.44
7441,1z3t,3.94
7442,3vhc,8.89
7443,4er2,9.3
7444,4bgg,7.82
7445,3k98,9.0
7446,4oyb,5.8
7447,2ha2,4.66
7448,1i7c,6.4
7449,4a22,8.49
7450,2x4s,4.2
7451,4psb,4.64
7452,3ppj,8.7
7453,1o34,5.74
7454,1n7m,5.71
7455,3uo9,7.1
7456,3zrc,5.27
7457,3znc,7.34
7458,3dej,8.0
7459,4qnu,6.4
7460,4rme,5.92
7461,4ewo,7.36
7462,4yrg,2.7
7463,2rgu,9.0
7464,2xu3,6.8
7465,2jke,4.23
7466,3luo,6.95
7467,2za5,8.43
7468,3f8e,7.23
7469,1sld,6.57
7470,4kz4,4.15
7471,2web,5.12
7472,1sje,8.22
7473,4ga3,7.52
7474,1h6h,5.3
7475,1la3,4.0
7476,3zhz,7.05
7477,4pl0,4.4
7478,2oqs,5.89
7479,3sad,5.96
7480,4hni,7.49
7481,4djs,7.89
7482,3g2j,4.75
7483,3dm6,7.43
7484,5alr,7.07
7485,2wq4,2.57
7486,3l5f,6.22
7487,3ekw,7.96
7488,2clm,3.55
7489,4a4f,2.88
7490,1vja,7.7
7491,2fq6,7.1
7492,1q66,5.77
7493,4kbk,8.18
7494,2iv9,4.34
7495,2p33,7.24
7496,2bua,4.52
7497,1xm4,10.39
7498,3b2t,5.21
7499,3ocg,8.52
7500,3sk2,3.61
7501,4del,7.68
7502,1mqh,6.52
7503,1ke8,6.0
7504,4pre,3.74
7505,2xg3,4.74
7506,3fr4,6.19
7507,3omm,7.43
7508,4m3g,6.26
7509,3ex6,3.66
7510,2cgw,4.76
7511,2zo3,10.0
7512,3e7a,10.0
7513,4eh7,3.28
7514,1wvj,6.73
7515,4yrd,4.57
7516,3d7d,7.85
7517,3efk,7.85
7518,4zum,6.57
7519,3qem,7.22
7520,4cs9,2.1
7521,1zhk,4.45
7522,3fas,6.77
7523,1pwp,6.3
7524,3dng,8.13
7525,4flk,5.25
7526,3oy8,3.66
7527,1oqp,7.3
7528,3roc,8.19
7529,3gcs,7.25
7530,3v8t,9.52
7531,1xn0,6.24
7532,4n70,12.0
7533,1yvz,5.36
7534,2jk9,6.82
7535,1v2u,3.37
7536,2w5g,6.07
7537,3osi,5.22
7538,1dtt,8.3
7539,2xkc,5.59
7540,4igq,4.52
7541,3udk,4.49
7542,2qi1,7.3
7543,3mg7,7.89
7544,1xp0,9.0
7545,3hkw,8.64
7546,3ucj,6.0
7547,4wk1,5.89
7548,3km4,8.89
7549,2olb,5.54
7550,2brn,5.26
7551,4zim,8.62
7552,1gvw,6.96
7553,1lhw,9.08
7554,4fnz,7.8
7555,3qfz,3.24
7556,4tqn,6.11
7557,2j7x,8.77
7558,2ien,9.0
7559,4kc2,3.31
7560,2nmy,8.37
7561,4g0c,7.92
7562,2fqw,6.68
7563,5abf,4.85
7564,4loh,6.96
7565,1tka,6.1
7566,2w0p,6.52
7567,1ugp,2.89
7568,4tsx,4.99
7569,4a4o,8.05
7570,4ory,3.53
7571,1nj1,7.6
7572,4n8q,3.42
7573,1u9e,8.24
7574,1syh,6.41
7575,2xf0,4.52
7576,3i4y,7.05
7577,4e5h,6.37
7578,4kod,5.36
7579,1a4q,5.44
7580,2cfd,7.49
7581,2vwz,6.1
7582,2xwy,5.22
7583,3amv,7.97
7584,4j45,5.77
7585,4tkh,5.74
7586,4pnq,5.0
7587,3iae,3.89
7588,3wzk,7.24
7589,2byp,9.06
7590,4j0r,6.41
7591,2rok,4.35
7592,3qn7,6.8
7593,1txr,7.74
7594,2clx,4.88
7595,3okh,5.24
7596,4m7c,6.12
7597,4hbm,7.92
7598,1y3w,5.77
7599,2wcg,6.38
7600,4mti,8.92
7601,4yuz,5.04
7602,4d2s,7.7
7603,3mv0,3.85
7604,4hup,4.82
7605,3lf0,5.71
7606,1lvu,5.32
7607,1hee,5.34
7608,3t0l,4.52
7609,2zas,7.86
7610,3hs4,8.0
7611,2wwj,4.48
7612,2bfr,5.25
7613,2f89,6.48
7614,3bmy,7.52
7615,2o1v,5.3
7616,2rg5,8.51
7617,4mbf,5.77
7618,4j8s,5.7
7619,4kp6,9.09
7620,1wbv,3.79
7621,1e00,6.1
7622,3mct,4.07
7623,1eve,8.24
7624,3hvc,6.22
7625,4gw5,5.46
7626,2yix,8.48
7627,3as0,4.55
7628,3dp9,9.68
7629,1vij,9.52
7630,1k06,5.34
7631,2wzy,10.72
7632,4m0f,8.77
7633,3v49,8.02
7634,3psb,8.52
7635,4i31,9.32
7636,2qaf,5.36
7637,4j4v,6.36
7638,1rhj,8.04
7639,3d2r,5.48
7640,2r6y,9.49
7641,4yv9,6.4
7642,4ncm,7.0
7643,2brc,5.05
7644,4eqf,6.81
7645,4i2z,4.87
7646,4o3t,4.37
7647,4otg,7.59
7648,4ozn,5.4
7649,4acm,6.68
7650,2p09,6.35
7651,2wi5,6.05
7652,1osg,7.52
7653,2pvh,6.59
7654,2clo,4.06
7655,5cjf,9.59
7656,4fod,8.92
7657,4e8z,6.64
7658,2qw1,3.9
7659,1nu3,4.0
7660,1w0x,5.3
7661,2glm,5.37
7662,3qd0,8.5
7663,1zsr,9.82
7664,3pj2,5.14
7665,4raq,6.72
7666,4yqh,8.05
7667,3che,5.29
7668,4fxz,7.03
7669,4n9c,3.9
7670,1fkf,9.4
7671,5abh,8.77
7672,4k42,6.55
7673,3oki,7.15
7674,1bnq,9.49
7675,1gi6,6.22
7676,4loj,6.52
7677,2rly,3.57
7678,3g9n,5.74
7679,4wj5,6.29
7680,9abp,8.0
7681,3chd,4.92
7682,3o9v,7.74
7683,3vzg,1.72
7684,2yjw,5.12
7685,4kz5,2.0
7686,4pml,4.52
7687,2yig,7.1
7688,4eg7,7.34
7689,2ypo,4.68
7690,1n94,8.96
7691,4ajw,5.86
7692,2i0e,8.7
7693,3aho,7.05
7694,3voz,6.85
7695,2hmv,7.7
7696,1f5l,5.28
7697,1jr1,8.22
7698,4zbf,7.13
7699,1lfo,6.7
7700,2j9l,4.0
7701,4zlo,4.92
7702,3rt8,6.35
7703,4ie0,5.08
7704,1w10,7.55
7705,3o86,7.15
7706,1jj9,5.77
7707,3ipu,7.32
7708,3ewh,7.16
7709,1jfh,2.05
7710,2vvo,2.2
7711,2zdz,6.15
7712,3el9,8.4
7713,2p93,8.82
7714,1f8b,5.4
7715,4tkn,5.89
7716,2qn2,4.55
7717,3az9,6.0
7718,1drk,6.82
7719,5e4w,4.64
7720,4p2t,5.43
7721,4i7k,3.04
7722,1ttv,6.8
7723,2aay,2.92
7724,3arx,5.33
7725,1ikt,3.4
7726,4j1k,7.89
7727,3vqu,7.43
7728,2nmz,8.37
7729,2xnm,6.8
7730,3qto,4.13
7731,5dhh,9.18
7732,3kfn,4.74
7733,5a5s,5.9
7734,4kju,8.22
7735,4y8d,8.05
7736,4a6b,8.38
7737,4oew,6.82
7738,4mdq,5.92
7739,4oem,5.3
7740,4nh7,8.4
7741,1mfd,5.31
7742,4hj2,2.53
7743,2hpa,4.6
7744,3wdz,6.92
7745,1w2h,5.0
7746,3o5x,5.28
7747,2q96,5.92
7748,1f8c,7.4
7749,5bv3,7.17
7750,4nh8,8.52
7751,3kv2,7.32
7752,4a6c,7.92
7753,3fuk,3.02
7754,1q4w,6.46
7755,4f9v,6.03
7756,4l19,6.1
7757,3std,11.11
7758,4prh,4.6
7759,1azl,8.62
7760,1ajp,2.23
7761,4tyo,7.1
7762,2p3o,2.77
7763,1ugw,3.09
7764,1d7j,3.3
7765,3v4x,6.15
7766,3d2e,6.42
7767,4uoh,4.77
7768,4d2d,3.47
7769,2pj3,8.18
7770,1g32,6.11
7771,4p44,7.8
7772,3w5t,4.52
7773,4jje,7.64
7774,2iog,8.1
7775,2weh,5.95
7776,3zmv,4.26
7777,4gjc,7.05
7778,5d1r,4.84
7779,1vgc,5.92
7780,4cl9,7.3
7781,3lbk,6.04
7782,4nrc,3.62
7783,2fai,6.24
7784,4i5m,8.06
7785,1ek2,8.2
7786,2gcd,5.52
7787,1drj,7.4
7788,3ddg,6.0
7789,3kqa,4.85
7790,3k48,6.31
7791,1uyh,4.84
7792,3h78,4.24
7793,1c7e,6.3
7794,3wcf,7.28
7795,1siv,8.08
7796,4ks3,6.37
7797,4whl,6.4
7798,4dea,6.59
7799,4abd,4.4
7800,2ea4,7.34
7801,4tv3,8.72
7802,2yak,8.7
7803,3iog,5.52
7804,1sqn,9.4
7805,1bwb,8.42
7806,2hnx,7.08
7807,1x8d,2.21
7808,2bu5,7.78
7809,3ipx,6.92
7810,2bal,6.31
7811,3lbj,4.96
7812,2kff,3.61
7813,2c5x,6.6
7814,5alw,5.15
7815,4ieh,7.85
7816,4u43,4.32
7817,5aoj,4.68
7818,4yw7,6.89
7819,3p76,8.68
7820,2aeb,8.3
7821,1iht,8.46
7822,5ak3,5.07
7823,3mvm,8.41
7824,4pmm,7.57
7825,1pf8,7.51
7826,4b9w,4.17
7827,4og6,6.71
7828,1b1h,7.03
7829,3dpe,7.24
7830,1a9q,6.17
7831,4yl3,8.15
7832,2qrl,4.0
7833,1b9v,3.65
7834,3n45,3.3
7835,3p8e,5.15
7836,2h9n,3.94
7837,4lp9,6.21
7838,3fjz,4.05
7839,4xsy,5.3
7840,2hny,5.93
7841,4ci3,6.81
7842,1p06,6.27
7843,4ir5,6.21
7844,2x96,4.03
7845,2xsb,4.96
7846,1epo,7.96
7847,1db5,6.82
7848,3n8n,4.57
7849,3rti,7.37
7850,2mow,5.96
7851,2arm,7.68
7852,2z7i,7.0
7853,2nno,6.4
7854,2joa,5.96
7855,2ydj,8.3
7856,4ool,6.85
7857,3i91,3.3
7858,4x6y,7.72
7859,3ksl,4.52
7860,4zzx,6.9
7861,2g96,4.28
7862,7lpr,7.18
7863,3eko,6.7
7864,3p78,6.96
7865,1hvj,11.4
7866,4po7,7.07
7867,4m13,6.7
7868,1hmt,5.79
7869,2zz1,4.54
7870,2j34,7.82
7871,4ny3,4.31
7872,4dtk,8.52
7873,5bwb,5.3
7874,2z3h,4.64
7875,3fe7,7.12
7876,4kon,6.48
7877,3l3z,4.87
7878,1tcw,6.02
7879,3fk1,2.62
7880,1sm3,4.62
7881,2qcn,5.0
7882,3t8s,8.55
7883,2qtg,5.08
7884,4xj0,9.52
7885,3mp1,6.1
7886,5dls,8.36
7887,1zky,6.25
7888,3sbh,7.28
7889,1j37,8.96
7890,3il5,5.8
7891,4pp0,4.4
7892,3ryw,6.24
7893,1bqn,6.22
7894,4ctk,2.0
7895,4k8o,3.77
7896,3k84,8.52
7897,1w3k,4.3
7898,3hik,6.35
7899,4xub,5.97
7900,4ngt,8.41
7901,2p1c,7.68
7902,1x0n,7.7
7903,1o3d,7.13
7904,1o30,6.77
7905,3s0d,7.05
7906,4rqv,5.05
7907,4ew2,6.68
7908,1nju,7.3
7909,4h81,5.12
7910,3qlc,5.43
7911,1w1p,2.3
7912,4no1,7.57
7913,2cfg,7.44
7914,4n7m,5.47
7915,1pyw,7.7
7916,1d4i,8.85
7917,1fbm,6.22
7918,4uiu,7.9
7919,2lbm,6.57
7920,4eny,7.05
7921,3ga5,5.49
7922,3s7f,5.43
7923,4o4g,8.05
7924,4pnm,5.85
7925,1q72,6.85
7926,3hzv,6.52
7927,1v41,4.7
7928,3rx7,6.03
7929,4acd,8.31
7930,4msk,7.2
7931,3d50,4.77
7932,4dgg,6.1
7933,5bvd,9.8
7934,1tmm,6.64
7935,4jjf,8.0
7936,1i00,6.34
7937,3nw3,6.49
7938,3sl5,7.66
7939,1leg,7.95
7940,1mnc,10.34
7941,4hy1,8.7
7942,1d5j,9.15
7943,1z6f,4.89
7944,4qiz,8.15
7945,4imz,6.92
7946,3frg,8.4
7947,2xlc,2.3
7948,4od0,9.04
7949,4k6i,6.2
7950,4x8s,1.89
7951,4g5y,2.77
7952,4x1r,6.4
7953,2ay8,2.24
7954,4djr,11.52
7955,1n4k,10.05
7956,4gb9,6.27
7957,3iiy,4.8
7958,3daj,5.54
7959,3d32,6.45
7960,2ja3,4.0
7961,1ycm,8.0
7962,4kip,8.15
7963,2b54,7.7
7964,3krr,9.32
7965,3vuc,9.05
7966,1sm2,8.0
7967,4jpc,7.03
7968,3qbn,8.23
7969,1xp9,8.89
7970,4x6m,8.24
7971,2zis,8.55
7972,3lhs,9.0
7973,3hqw,7.46
7974,5bvk,4.0
7975,4q90,2.15
7976,2lha,5.19
7977,4ibi,4.14
7978,2qwb,2.74
7979,2zq1,6.62
7980,3iof,5.22
7981,1zkn,4.51
7982,1lee,7.74
7983,3lvw,2.67
7984,4yzm,5.27
7985,1fdq,7.27
7986,3zj6,6.66
7987,2xjx,9.15
7988,4tpt,7.04
7989,2oz2,5.71
7990,4ie7,5.05
7991,5c42,8.72
7992,4rrq,5.47
7993,3mdz,9.1
7994,2gdo,9.49
7995,1mrx,7.26
7996,1oit,8.52
7997,4iwz,7.29
7998,1gvx,7.22
7999,1wdr,2.52
8000,4r75,7.24
8001,2wtj,6.15
8002,1z6d,2.34
8003,1zlv,6.15
8004,2wzs,3.85
8005,3ovz,8.06
8006,3et7,7.77
8007,4wup,9.82
8008,2c1a,6.77
8009,5bwc,7.21
8010,4j5p,7.92
8011,2bro,5.85
8012,4d8z,6.29
8013,3l13,7.82
8014,3k83,7.66
8015,3kjd,8.54
8016,2ow2,8.22
8017,3sax,6.57
8018,2erz,5.66
8019,1o3e,7.96
8020,3r0y,4.84
8021,1q41,7.66
8022,4ezw,6.0
8023,2qnn,7.15
8024,3wkc,3.71
8025,220l,3.4
8026,1tog,3.22
8027,1qbn,5.85
8028,3nee,5.34
8029,1enu,5.08
8030,3ggv,10.85
8031,4ccd,4.49
8032,4tim,2.16
8033,3njq,4.89
8034,2l3r,4.66
8035,4xty,9.21
8036,4x9r,7.82
8037,3u7k,7.07
8038,2am9,8.41
8039,4xtx,10.57
8040,2f7o,7.44
8041,4nym,3.55
8042,1ttm,7.35
8043,3i73,5.49
8044,4e3l,8.52
8045,2k1q,6.22
8046,4pg3,7.85
8047,5alh,7.07
8048,4x60,9.0
8049,1fsw,6.49
8050,1m1b,4.66
8051,4esg,5.56
8052,4w4v,6.94
8053,4pm0,7.35
8054,4i32,7.24
8055,3mb6,7.0
8056,3ril,3.84
8057,2m0o,5.38
8058,4pnu,4.89
8059,2wig,3.43
8060,5alb,10.71
8061,1n4m,6.72
8062,2ph9,5.89
8063,1jwu,5.34
8064,2jko,8.11
8065,3eeb,5.89
8066,2i03,9.0
8067,4lbp,4.94
8068,5ajw,6.98
8069,3b4f,8.14
8070,2hwi,5.52
8071,1fh9,6.43
8072,1jld,6.73
8073,5e1s,7.92
8074,3afk,3.6
8075,3fj7,3.71
8076,1ove,9.13
8077,4zs2,5.49
8078,3hqr,5.52
8079,2exc,6.63
8080,1hiy,3.08
8081,1bn3,9.89
8082,1lhc,10.4
8083,4uyg,7.6
8084,1h8y,7.7
8085,3g9l,6.13
8086,3udy,5.7
8087,3i81,7.89
8088,1c8v,6.33
8089,4omj,5.26
8090,2kzu,4.22
8091,3ck8,3.84
8092,3u3z,5.36
8093,2y1d,6.82
8094,1br8,4.74
8095,5abe,3.05
8096,4hbw,5.32
8097,2x4o,4.77
8098,3ijg,4.27
8099,1tyr,7.0
8100,5cgj,5.22
8101,4lwt,5.41
8102,1cwc,7.8
8103,3dd8,7.85
8104,3wde,6.91
8105,2ydk,8.15
8106,3iad,9.0
8107,4dhq,4.49
8108,4dhr,4.57
8109,3wcb,7.74
8110,2c6k,6.14
8111,2fm2,8.15
8112,4o77,5.6
8113,4ibj,4.33
8114,2pvk,8.3
8115,2y71,7.37
8116,2obf,8.85
8117,2ykc,6.11
8118,3dxj,6.22
8119,1lox,5.52
8120,4yrr,2.7
8121,2qoa,7.28
8122,456c,9.77
8123,4g9c,8.64
8124,4rqk,5.82
8125,2l65,4.22
8126,2ca8,4.66
8127,4jal,4.6
8128,3rzb,4.0
8129,2fzk,3.6
8130,2iw8,6.99
8131,4b7z,4.31
8132,1u33,4.6
8133,4hrd,8.82
8134,4qjo,7.4
8135,3lhj,9.51
8136,4zhl,6.47
8137,4x7l,8.05
8138,4lrh,9.72
8139,4ty1,9.26
8140,2w0x,3.2
8141,2vta,3.73
8142,3ipa,6.22
8143,3wp0,4.99
8144,2mlm,5.21
8145,3wtm,7.0
8146,1rne,8.7
8147,2xvn,3.95
8148,1onh,8.21
8149,4r5n,7.12
8150,1oi9,7.16
8151,2vwo,7.51
8152,4cmo,9.07
8153,6abp,6.36
8154,4gvu,7.52
8155,1toj,3.39
8156,4cpr,7.46
8157,3mhi,6.7
8158,4mk1,4.8
8159,4zz2,8.04
8160,1axz,3.2
8161,2f0z,4.77
8162,4nus,8.3
8163,4j0v,7.55
8164,2boh,8.52
8165,3pz3,6.85
8166,4j7d,4.7
8167,3ad8,3.16
8168,3mv5,6.74
8169,1tvo,6.85
8170,3a5y,7.96
8171,1o2x,5.85
8172,3suv,4.55
8173,5aiv,6.19
8174,4o55,5.3
8175,3dne,5.22
8176,3wb4,4.44
8177,2xiz,3.89
8178,2w7y,6.08
8179,3vbd,8.07
8180,1wn6,4.68
8181,3zlv,3.52
8182,2j4z,7.19
8183,4ded,7.42
8184,1hvi,10.92
8185,1f9g,1.28
8186,4fzg,7.72
8187,4w53,3.99
8188,3e8u,9.42
8189,2qcg,4.0
8190,1dfo,6.7
8191,4br3,5.72
8192,2qbs,6.68
8193,3pn4,6.85
8194,1qon,8.96
8195,4cc5,4.42
8196,2qh6,6.0
8197,4dmn,5.64
8198,4b80,4.4
8199,1ghv,4.35
8200,1qbu,10.24
8201,1cj1,8.8
8202,4ask,7.22
8203,4x3i,3.17
8204,3kdm,7.0
8205,2boj,5.77
8206,2c5n,6.66
8207,3pd8,6.46
8208,4zhm,8.05
8209,2qv7,3.66
8210,3ifo,7.26
8211,2ceq,7.28
8212,4jgv,6.57
8213,4xqa,4.99
8214,5avi,6.06
8215,4bgx,1.77
8216,3e0q,5.89
8217,3rbq,6.27
8218,3rv7,4.85
8219,1phw,3.3
8220,2br6,2.96
8221,5c26,6.77
8222,4ynd,8.55
8223,2cnf,6.62
8224,1ke9,6.18
8225,2o22,7.17
8226,1ilh,7.39
8227,2irz,7.92
8228,3bva,6.52
8229,2bbb,8.62
8230,2ha6,4.32
8231,2x4z,8.57
8232,4ezk,8.2
8233,1i80,6.41
8234,1tcx,6.95
8235,3oof,7.3
8236,2w73,6.52
8237,4azy,6.7
8238,1bl6,6.8
8239,4xy8,6.4
8240,4ec4,7.6
8241,1m5e,7.7
8242,2x6i,6.08
8243,4gtp,7.94
8244,1z3j,8.0
8245,3ouh,7.1
8246,1q3d,7.82
8247,2xk1,5.74
8248,4o07,7.38
8249,3ckb,2.98
8250,1hms,6.37
8251,1sri,6.08
8252,4jym,5.04
8253,2pu1,5.85
8254,3k5x,6.41
8255,2i4x,11.72
8256,3zc6,9.22
8257,4asj,7.55
8258,3npc,8.34
8259,1pmn,8.15
8260,3ual,5.81
8261,1i7m,9.64
8262,3m3r,6.32
8263,3ebi,7.1
8264,4nrq,3.46
8265,1gt1,6.0
8266,1ql9,5.35
8267,4o7d,3.0
8268,2ihj,4.59
8269,2y5f,8.7
8270,3ddf,4.66
8271,2l6e,6.0
8272,1tow,6.24
8273,4xua,4.59
8274,1aw1,1.05
8275,4enx,6.26
8276,1tl7,7.92
8277,4f20,3.29
8278,1uu3,6.12
8279,4b1j,7.3
8280,1rql,2.75
8281,1dzp,5.44
8282,1svg,8.7
8283,3ljt,6.89
8284,2aqu,9.32
8285,3owk,5.82
8286,4lm4,3.04
8287,2oq6,3.6
8288,4y32,4.05
8289,2asu,9.0
8290,2a3w,5.42
8291,1zeo,6.68
8292,2jbp,8.07
8293,2kfh,2.62
8294,4q9m,7.18
8295,3k15,4.92
8296,5std,10.49
8297,2qd9,7.89
8298,3a4o,8.89
8299,2i4d,11.68
8300,4pn1,6.17
8301,4to8,1.24
8302,3r7n,6.15
8303,4lm1,3.23
8304,4k55,5.51
8305,2w06,7.08
8306,4gpl,5.89
8307,3nu4,8.82
8308,4qab,9.7
8309,1w82,6.71
8310,1okw,5.25
8311,1r10,3.83
8312,4pmp,6.4
8313,3f3u,4.74
8314,3tz2,5.24
8315,2v3d,3.94
8316,1t2v,6.4
8317,3vd9,4.0
8318,4ele,7.88
8319,1c1v,7.64
8320,4ruu,7.54
8321,3hr1,9.43
8322,4oyi,4.72
8323,3iqj,4.93
8324,4hwb,9.24
8325,2h13,5.35
8326,1dwc,7.41
8327,4q8x,3.57
8328,2w6m,4.67
8329,4tky,5.7
8330,2r3y,5.49
8331,1ivp,7.52
8332,3otf,6.08
8333,3uok,9.1
8334,4x13,3.3
8335,2bzz,6.43
8336,1w6y,5.36
8337,3kr2,5.14
8338,1v2p,4.73
8339,2psj,7.7
8340,1rt2,8.22
8341,4jff,9.22
8342,4wop,4.76
8343,3o4l,5.09
8344,1oxq,6.3
8345,4bkz,7.57
8346,3ffp,7.14
8347,2ieh,6.96
8348,4m3f,5.31
8349,4erq,7.12
8350,4o44,7.85
8351,2cgu,4.87
8352,1a8i,5.52
8353,4j1f,7.92
8354,3ara,6.49
8355,1g3e,5.38
8356,4wxi,8.08
8357,2mwp,6.05
8358,3kf7,7.4
8359,2opb,8.74
8360,3i8t,3.22
8361,4uzd,9.22
8362,3rv8,4.92
8363,4hw2,7.26
8364,4x7j,7.39
8365,1z6j,8.03
8366,4b78,5.0
8367,4hs6,7.52
8368,1h2t,7.89
8369,5bry,11.82
8370,4ty6,7.52
8371,3sv8,7.91
8372,3cd0,7.57
8373,4b5s,3.49
8374,2hr6,4.82
8375,4ucr,3.3
8376,2pe0,7.1
8377,2opy,4.52
8378,4mm9,5.68
8379,1btn,4.4
8380,4nhx,5.72
8381,3vbv,5.0
8382,2zm1,6.66
8383,3rv9,4.92
8384,4y62,2.95
8385,4lk6,5.2
8386,4gki,4.46
8387,3oj8,8.36
8388,3pd3,4.44
8389,3tjd,9.0
8390,1om1,6.77
8391,1ylv,2.7
8392,1ogz,5.85
8393,4u8w,11.24
8394,4xx4,7.36
8395,1uj0,4.57
8396,4csd,5.91
8397,4bhn,8.2
8398,5d6q,5.24
8399,3cjo,8.66
8400,1e3v,4.34
8401,4dhm,3.78
8402,1agw,4.7
8403,3bjc,6.96
8404,1ow4,5.68
8405,3f0r,6.89
8406,2i0a,11.4
8407,4k3m,3.55
8408,3p50,4.62
8409,3if7,7.21
8410,4x61,9.0
8411,4bo9,6.51
8412,2xn6,8.8
8413,3u4u,8.52
8414,4j86,3.77
8415,4ufk,3.89
8416,3b3c,3.98
8417,1jaq,4.48
8418,2l12,4.26
8419,3apc,7.44
8420,5cqu,6.54
8421,4ega,7.19
8422,3hit,8.19
8423,5yas,3.26
8424,3mn8,6.17
8425,4a9s,7.21
8426,1b7h,8.02
8427,4os4,4.87
8428,4gah,6.1
8429,1koj,6.7
8430,1xka,6.88
8431,3m6r,7.49
8432,4i2w,3.92
8433,4w4w,7.46
8434,4azc,5.86
8435,1hsh,9.42
8436,1pye,6.41
8437,2fjm,6.85
8438,1k1l,6.9
8439,4a95,5.76
8440,3t7g,5.2
8441,1jcx,5.15
8442,4wkt,3.26
8443,3csl,7.22
8444,3mvl,7.89
8445,5cau,8.8
8446,4mg9,5.68
8447,4b1c,7.1
8448,2gbf,7.92
8449,4twd,5.08
8450,1o3k,6.77
8451,3ftz,2.7
8452,2bmc,7.57
8453,5all,5.57
8454,3uvk,6.8
8455,4rac,7.52
8456,4ydq,6.52
8457,1xb7,6.22
8458,5ccm,8.4
8459,3b3s,2.55
8460,3wd1,7.66
8461,4a6s,5.2
8462,1bzy,8.34
