,pdbid,-logKd/Ki
7269,3wpn,4.36
7270,5c4s,8.42
7271,4y2j,3.1
7272,3wyl,8.85
7273,3m5a,4.96
7274,1hqg,3.0
7275,3p4w,4.57
7276,1lvc,6.0
7277,4qfs,6.05
7278,5cf5,8.6
7279,3hdm,7.4
7280,4mlx,3.19
7281,4gvc,4.71
7282,1tve,5.68
7283,2zxd,5.22
7284,2vnf,5.52
7285,4i7l,3.99
7286,1bap,6.85
7287,7hvp,9.62
7288,4wf4,3.11
7289,5akg,4.46
7290,4qpl,7.41
7291,2uyn,2.7
7292,3dkf,8.57
7293,3kr5,7.89
7294,3ggv,10.85
7295,4abd,4.4
7296,4bps,2.99
7297,5cgd,9.3
7298,1g3d,5.55
7299,1i9m,8.48
7300,2zas,7.86
7301,4bqy,5.96
7302,1k1j,7.55
7303,3d7f,9.3
7304,1jg0,5.3
7305,4joa,7.54
7306,4k3k,2.35
7307,4e3d,2.3
7308,3jwq,7.6
7309,4qwx,6.27
7310,4ks1,8.82
7311,4ia0,7.11
7312,4jht,4.99
7313,1dub,5.8
7314,1csh,7.55
7315,4qgh,9.0
7316,4r7m,7.96
7317,4whz,9.0
7318,4n84,6.29
7319,3pdh,6.74
7320,4mw5,7.35
7321,1irs,5.22
7322,3oe8,8.14
7323,4qzw,5.15
7324,1tkt,6.15
7325,3ex6,3.66
7326,1gvx,7.22
7327,1z1h,8.4
7328,3m3x,6.82
7329,4ybm,6.85
7330,1joj,4.22
7331,4tn2,6.92
7332,1xt3,5.7
7333,3fdn,7.48
7334,3gep,3.75
7335,1bux,4.85
7336,4nwc,5.76
7337,4cik,6.43
7338,3t07,7.8
7339,4abk,5.72
7340,4nyi,3.06
7341,3vid,6.21
7342,4fem,4.06
7343,2j50,7.89
7344,1o43,5.66
7345,3w07,3.38
7346,2ltx,5.39
7347,4dtt,5.54
7348,2w1d,6.04
7349,3d52,3.28
7350,1bl6,6.8
7351,1q63,5.85
7352,4mc1,7.85
7353,4fvr,6.0
7354,1aku,6.13
7355,2avo,8.85
7356,4k0y,7.82
7357,4loi,6.77
7358,4i5h,8.7
7359,3lxk,9.8
7360,4uuq,7.54
7361,3ryz,8.62
7362,2ew5,5.9
7363,1kwr,6.6
7364,3s71,8.64
7365,1zvx,9.22
7366,4ju3,7.07
7367,5ak3,5.07
7368,1kzn,8.92
7369,3kf4,9.3
7370,1qca,5.27
7371,1bky,3.84
7372,2r3c,5.66
7373,2ya7,3.14
7374,3hau,6.38
7375,3l3z,4.87
7376,5e0m,5.28
7377,2gmv,6.2
7378,4x34,6.12
7379,4hkk,5.54
7380,4wki,8.3
7381,3kwz,8.4
7382,4b6r,5.85
7383,1ajq,4.31
7384,4nrq,3.46
7385,4h2o,5.52
7386,3rwf,6.52
7387,4aaw,6.3
7388,1q9m,6.48
7389,3cp9,7.32
7390,3zls,4.4
7391,4xcu,8.22
7392,4dea,6.59
7393,2jkk,8.2
7394,3rk5,5.4
7395,1f4e,2.96
7396,4ksp,8.8
7397,1dl7,6.49
7398,2vrx,7.35
7399,3stj,4.8
7400,3c39,3.96
7401,2c92,5.68
7402,2jdn,5.56
7403,2xel,3.9
7404,1o34,5.74
7405,1g53,9.04
7406,2kvm,3.96
7407,2xs0,5.15
7408,4r1y,6.4
7409,3g6h,8.19
7410,4kox,4.77
7411,1ax1,3.29
7412,1gvk,3.05
7413,4zj6,8.52
7414,1vj6,5.1
7415,2ajl,7.89
7416,4lsj,9.57
7417,5bpa,9.0
7418,1eix,11.06
7419,2wei,8.47
7420,4a6v,5.72
7421,2hvx,7.54
7422,4kbc,7.85
7423,4btb,5.01
7424,4nku,4.67
7425,1bq4,5.22
7426,5ai5,7.03
7427,1xmu,9.08
7428,3i6z,7.3
7429,3d14,7.66
7430,4k72,3.0
7431,4wa9,8.42
7432,4qxq,5.7
7433,3a2o,9.08
7434,1hxb,9.92
7435,3odl,7.21
7436,5afk,3.88
7437,2jdh,6.51
7438,4mn3,5.75
7439,4dbn,8.15
7440,2bgn,5.7
7441,5a2j,5.85
7442,4ckj,4.84
7443,4z7h,6.66
7444,4nw6,8.4
7445,4fgz,2.87
7446,4eh9,2.26
7447,4pox,5.43
7448,3otf,6.08
7449,3cyy,4.77
7450,3wi6,5.33
7451,2a3a,2.82
7452,2np8,7.38
7453,4jg8,8.6
7454,4lq3,6.35
7455,2zq1,6.62
7456,4h38,6.04
7457,4nud,7.07
7458,4mvw,7.55
7459,4eh2,3.16
7460,4iue,6.55
7461,2x4r,4.77
7462,3shb,6.03
7463,4zhm,8.05
7464,1ctu,11.92
7465,4l9i,4.89
7466,1y3y,5.64
7467,3obx,3.89
7468,1m2q,6.1
7469,2h1h,4.52
7470,1u6q,5.88
7471,4m8t,6.43
7472,3slz,6.99
7473,4j5p,7.92
7474,1qj7,8.1
7475,4p6g,8.11
7476,1at6,4.07
7477,1los,7.19
7478,4lar,4.68
7479,2wgj,8.7
7480,2q5k,11.3
7481,1ke9,6.18
7482,1eed,4.79
7483,1x7b,8.39
7484,4pnn,4.52
7485,2we3,4.43
7486,4kp5,6.08
7487,4btw,7.15
7488,2k0g,6.97
7489,2mji,4.25
7490,4kin,8.32
7491,4bie,6.6
7492,4do3,4.1
7493,4p6e,5.89
7494,2x8e,7.85
7495,2wey,7.12
7496,3zcl,8.0
7497,4rxa,5.74
7498,4qp9,7.15
7499,2ew6,4.97
7500,1oim,5.32
7501,2jew,6.69
7502,3u8h,6.49
7503,3qrk,7.24
7504,3vrw,9.39
7505,1y6a,7.66
7506,5fl6,7.36
7507,1t2v,6.4
7508,2ywp,8.15
7509,2giu,8.82
7510,3rdq,9.31
7511,4tkg,6.85
7512,3moh,2.84
7513,4jlh,5.4
7514,1rm8,9.0
7515,1xkk,8.52
7516,1k4g,5.85
7517,5agu,10.0
7518,1ugp,2.89
7519,4usw,2.69
7520,4iax,9.56
7521,3o9e,11.3
7522,1rdn,1.84
7523,3e90,7.39
7524,1y1z,3.08
7525,2qw1,3.9
7526,4c8r,6.82
7527,2qki,6.41
7528,3hvc,6.22
7529,3lpr,5.96
7530,5cte,7.8
7531,2qt9,8.64
7532,4iwz,7.29
7533,3a4o,8.89
7534,3jwr,8.07
7535,3q2g,8.46
7536,3h0e,8.15
7537,2fb8,9.8
7538,4myd,4.55
7539,2fxv,5.35
7540,4r5b,6.73
7541,1meu,6.1
7542,3iw8,4.87
7543,4a9u,7.22
7544,3ewu,4.62
7545,4ty8,2.03
7546,1g37,10.0
7547,4g0y,2.3
7548,4mwc,5.87
7549,1g74,6.52
7550,4z2g,6.66
7551,4o0y,7.22
7552,2vd4,4.74
7553,3ti1,3.89
7554,2pg2,5.77
7555,5cf4,7.4
7556,3fej,6.13
7557,3d7h,10.22
7558,1cyn,7.68
7559,4p0n,8.66
7560,3n7h,4.5
7561,2hwo,6.9
7562,1hkk,7.4
7563,3jzp,6.6
7564,3gvb,2.59
7565,1h9z,5.42
7566,4fhi,7.0
7567,3p58,7.6
7568,4q8x,3.57
7569,1b2i,5.51
7570,1w82,6.71
7571,2yol,6.89
7572,3h6z,5.82
7573,2rcb,6.79
7574,2v2c,3.41
7575,4i31,9.32
7576,3sv7,6.08
7577,1yhm,3.83
7578,2q72,2.68
7579,3wmc,6.51
7580,3pa3,9.0
7581,3cfv,6.05
7582,4o2p,6.7
7583,3o9d,10.72
7584,5agv,9.7
7585,3bh9,6.93
7586,4ab9,3.33
7587,1j4r,7.72
7588,1cil,9.43
7589,3d9l,4.17
7590,2tpi,4.31
7591,4lkk,5.92
7592,4cqg,9.39
7593,4e4x,8.15
7594,3vnt,8.66
7595,4gm3,9.0
7596,1u2r,5.41
7597,2xp3,3.0
7598,2z4o,9.57
7599,5egm,8.62
7600,2x7s,5.78
7601,4o97,8.52
7602,2p2h,7.17
7603,4b4n,3.44
7604,5a85,5.3
7605,3mxf,7.31
7606,3ekx,9.41
7607,3b66,8.6
7608,2p4j,8.96
7609,4mka,9.0
7610,3tgs,5.39
7611,2gdo,9.49
7612,5am7,7.19
7613,4w53,3.99
7614,1t08,5.51
7615,4bo9,6.51
7616,2cbj,8.27
7617,4cgj,2.84
7618,4qir,6.95
7619,3l0k,4.62
7620,3fu3,2.84
7621,3p8z,6.09
7622,2zfs,6.54
7623,3r69,4.43
7624,5c8m,7.19
7625,1xd0,7.12
7626,4u6w,4.21
7627,2q9y,4.44
7628,4j93,4.7
7629,2c4v,2.6
7630,3rah,7.92
7631,4bo7,7.0
7632,4g2f,6.8
7633,2e2b,7.96
7634,4qvv,5.15
7635,3bg8,5.89
7636,3ove,6.57
7637,5afj,4.38
7638,3isw,4.05
7639,4cl9,7.3
7640,3anq,6.74
7641,4qab,9.7
7642,1c1r,7.63
7643,4wf2,8.1
7644,2nn7,6.52
7645,2b7a,9.0
7646,3heg,6.74
7647,4n4t,7.31
7648,4gee,9.0
7649,4x24,9.78
7650,4xas,6.59
7651,3djx,2.81
7652,2jal,4.82
7653,4tjy,6.44
7654,1a4m,13.0
7655,2w70,4.92
7656,3uxk,4.93
7657,3a29,7.89
7658,3tu9,5.12
7659,4qp2,3.03
7660,1lst,7.85
7661,4ew3,6.74
7662,1qs4,5.64
7663,2qju,4.1
7664,2zv2,6.3
7665,3o0u,7.92
7666,4npv,7.46
7667,4eyr,6.63
7668,2yj8,8.19
7669,2h6q,5.11
7670,3g3m,5.96
7671,4la7,6.57
7672,1hww,7.7
7673,4nmo,4.83
7674,4lxk,8.4
7675,4mrd,3.37
7676,4qwi,5.36
7677,2j75,6.65
7678,1nc6,8.0
7679,3uh2,6.0
7680,3bl2,5.8
7681,2xtn,7.4
7682,4ieh,7.85
7683,3q4l,7.26
7684,2xgo,3.0
7685,2vd0,4.94
7686,3h5u,8.52
7687,3n1v,3.3
7688,4m8x,10.2
7689,4r59,7.96
7690,4e5i,5.3
7691,3uol,8.51
7692,1xmy,7.3
7693,3qip,6.89
7694,4wyz,4.3
7695,1y2j,7.48
7696,3dnj,6.82
7697,3oay,1.7
7698,3w9k,6.32
7699,4y2y,5.05
7700,1u9e,8.24
7701,4j1p,7.05
7702,4cfl,5.88
7703,4og7,6.94
7704,3i4y,7.05
7705,3nus,3.51
7706,4y73,9.52
7707,2aqb,3.3
7708,4zlz,7.0
7709,3cow,6.9
7710,4uu7,6.08
7711,2lbm,6.57
7712,1v2k,6.19
7713,3iw4,8.68
7714,4tim,2.16
7715,4u58,2.0
7716,2wfj,7.15
7717,2onc,7.89
7718,3dv1,6.23
7719,5abg,8.05
7720,3omc,5.0
7721,4drm,5.24
7722,3hky,7.1
7723,3khv,1.85
7724,4qfl,5.11
7725,5am2,5.01
7726,1qaq,4.74
7727,1ajx,7.91
7728,4i7j,3.32
7729,4wyo,6.95
7730,3arw,6.15
7731,2r9m,8.82
7732,3ttm,8.52
7733,4wt6,7.92
7734,4hbv,4.64
7735,4r3c,7.0
7736,5e2o,8.7
7737,1p2a,7.92
7738,4r6t,7.52
7739,3ggj,6.0
7740,4hwt,4.3
7741,4hy1,8.7
7742,4w9q,6.85
7743,5azf,4.44
7744,2xu1,7.66
7745,4dhq,4.49
7746,4ctj,2.51
7747,3eky,9.64
7748,4jiz,5.62
7749,3osi,5.22
7750,4daf,7.12
7751,4qp6,3.46
7752,1dm2,7.15
7753,4r4q,5.09
7754,1n8u,6.03
7755,4cxy,4.93
7756,3ao1,2.26
7757,4tyo,7.1
7758,2h5j,7.91
7759,2ewp,7.1
7760,4fmu,6.44
7761,3o57,10.1
7762,4lzr,4.7
7763,3che,5.29
7764,4erq,7.12
7765,2vd7,5.38
7766,2hfp,8.52
7767,3r0i,6.92
7768,3zm4,5.96
7769,2itz,8.59
7770,2i0y,7.62
7771,3mi2,7.77
7772,2pjc,8.72
7773,4ux4,7.01
7774,1onh,8.21
7775,3g0b,8.15
7776,4rio,9.0
7777,3g3n,6.29
7778,2gcd,5.52
7779,4qjw,7.8
7780,1uu9,5.4
7781,4hnf,6.15
7782,4jju,6.29
7783,4y83,7.77
7784,2mov,7.4
7785,4ewn,6.7
7786,4m0f,8.77
7787,4mgb,5.44
7788,4oc0,6.5
7789,4mfe,2.27
7790,1jyc,4.34
7791,1nax,6.43
7792,1v1m,3.94
7793,2wsx,2.41
7794,4pf3,7.29
7795,3st5,11.3
7796,5acy,8.19
7797,2hmv,7.7
7798,4l4z,5.68
7799,1w12,7.85
7800,1ua4,4.22
7801,4zpg,7.26
7802,3hv5,7.02
7803,1rzx,4.1
7804,1e00,6.1
7805,1jp5,9.22
7806,1z5m,7.52
7807,2bdf,7.17
7808,2xyd,6.82
7809,1mrx,7.26
7810,1bnu,9.7
7811,4u7q,9.74
7812,3atu,8.3
7813,4a6l,8.0
7814,1tv6,5.4
7815,2ycq,9.85
7816,3pa5,8.7
7817,4lgh,8.7
7818,3ipq,7.57
7819,3kag,5.18
7820,1ywr,7.89
7821,2lto,3.11
7822,5aix,7.92
7823,2uyi,6.32
7824,4k42,6.55
7825,3ayc,4.24
7826,2lya,4.19
7827,2rd6,8.3
7828,4rd0,6.62
7829,3ff6,7.15
7830,1j5i,3.64
7831,2wti,7.04
7832,2p8n,3.15
7833,4aoc,4.27
7834,1xp0,9.0
7835,3b8r,9.22
7836,2h2g,5.04
7837,3kv2,7.32
7838,3ti5,8.95
7839,4hxr,5.39
7840,2p83,7.96
7841,4jfi,4.74
7842,2qpq,6.37
7843,4gzw,4.52
7844,4xv3,7.92
7845,1bai,7.7
7846,1xoq,9.17
7847,4og5,6.52
7848,2x6d,7.92
7849,3v6r,6.15
7850,1gaf,8.0
7851,3uvl,5.69
7852,3gwu,4.71
7853,4i2z,4.87
7854,3i6o,10.35
7855,1t7r,5.96
7856,1o47,8.4
7857,5c8n,7.55
7858,3e16,5.24
7859,4b7z,4.31
7860,4d2r,5.48
7861,4unp,3.23
7862,4z2k,5.78
7863,1xlz,6.02
7864,3vbd,8.07
7865,1jk7,8.52
7866,3d9z,8.7
7867,2ckm,8.82
7868,2p09,6.35
7869,2l12,4.26
7870,2jg0,7.82
7871,3g5d,7.96
7872,3d8z,3.37
7873,3ant,8.07
7874,1ai5,3.72
7875,4loh,6.96
7876,4wph,5.8
7877,4xub,5.97
7878,4hw7,7.21
7879,4g31,9.4
7880,3tlh,8.82
7881,4ap7,7.96
7882,4xar,6.97
7883,2ca8,4.66
7884,3max,6.05
7885,3zcw,6.19
7886,4de5,3.15
7887,2m0u,6.44
7888,3bls,5.14
7889,4mnw,5.76
7890,4ht6,6.21
7891,2wq5,3.74
7892,3zlx,3.8
7893,4ikn,4.85
7894,1re1,5.21
7895,4qew,7.07
7896,2hm1,8.7
7897,2zjf,7.72
7898,4lmu,7.26
7899,2xg9,4.15
7900,3fl9,1.11
7901,3ue4,8.96
7902,3lzs,10.96
7903,2gst,6.07
7904,4ran,7.15
7905,4e8w,6.09
7906,2pqc,5.74
7907,3nfk,3.8
7908,3d7b,3.69
7909,2p7z,6.58
7910,3aas,4.51
7911,3d8w,8.15
7912,3ai8,3.81
7913,2wk6,3.32
7914,1vyq,5.3
7915,3lau,4.52
7916,1jaq,4.48
7917,4nb3,7.66
7918,2imb,4.22
7919,4y8y,9.15
7920,1bsk,4.12
7921,3bc3,6.81
7922,4rj3,7.03
7923,4x2s,6.55
7924,4qfp,4.23
7925,2ww2,4.85
7926,3nm6,1.35
7927,4a7b,7.4
7928,4kc1,2.91
7929,3v8w,8.07
7930,3fuc,9.72
7931,4b5w,3.33
7932,4m5o,6.42
7933,4mf1,9.15
7934,3rhk,6.26
7935,4lnp,3.67
7936,4iie,2.34
7937,3el5,7.72
7938,1d6n,4.5
7939,2xog,3.43
7940,3b7r,7.7
7941,2oph,7.8
7942,2yjc,7.66
7943,3ctr,5.16
7944,2f3f,6.72
7945,4knn,7.78
7946,4o0v,8.48
7947,2avv,9.26
7948,4rsk,4.32
7949,1oh4,3.74
7950,3jqg,4.74
7951,2rc8,6.52
7952,2viq,5.89
7953,3wf7,6.69
7954,1o2n,6.09
7955,3old,5.9
7956,1ghy,8.1
7957,4wcu,8.52
7958,2r5a,2.6
7959,5d6p,5.6
7960,4nyf,7.31
7961,1mik,6.35
7962,4ca8,6.68
7963,4gmy,7.55
7964,4jdf,2.19
7965,4lj3,9.0
7966,4dsu,2.82
7967,4unr,8.7
7968,2g8r,3.99
7969,1lxh,7.19
7970,1xh4,7.47
7971,3l8x,8.0
7972,1xug,7.05
7973,4f3k,10.16
7974,4emf,7.08
7975,4pl3,6.54
7976,5a5r,5.9
7977,4clj,9.15
7978,2a3i,6.05
7979,4deb,6.43
7980,1uj6,3.05
7981,3ip8,2.28
7982,4yne,8.52
7983,2qo1,5.57
7984,4qq5,6.32
7985,4cdr,5.1
7986,4qp7,5.23
7987,4pm0,7.35
7988,2evo,7.17
7989,2h03,7.05
7990,2w5i,4.54
7991,3lp0,6.96
7992,3gxy,5.59
7993,4kqr,3.9
7994,1ec3,9.04
7995,3mam,4.12
7996,4na8,8.82
7997,2c6k,6.14
7998,3ebl,6.3
7999,3bcn,7.12
8000,3v7x,8.57
8001,3hl8,4.49
8002,1aqj,6.47
8003,1kvo,7.89
8004,3fuz,6.54
8005,4rlt,4.96
8006,4app,7.19
8007,3chr,7.21
8008,4nah,6.31
8009,3bfu,6.27
8010,4rvl,7.38
8011,3nzc,7.02
8012,5aag,7.34
8013,2hvc,8.82
8014,2wap,6.64
8015,2ans,5.92
8016,3hig,7.89
8017,4ef4,5.35
8018,4b2l,3.24
8019,2wr8,5.44
8020,4y59,5.24
8021,1o5a,6.42
8022,4c3k,4.97
8023,1laf,7.85
8024,3oik,6.17
8025,3jq9,6.4
8026,3lpu,5.86
8027,2nng,5.36
8028,3r17,6.41
8029,3tzd,4.28
8030,1rql,2.75
8031,3qox,6.57
8032,3h2o,4.59
8033,4ec4,7.6
8034,4l7r,5.02
8035,1ppm,5.8
8036,3f38,2.62
8037,4wnk,6.42
8038,4own,4.22
8039,2clh,4.06
8040,4oys,8.82
8041,1f5l,5.28
8042,1h0a,5.44
8043,2f80,8.18
8044,4det,5.68
8045,2gfj,3.82
8046,2wd3,7.07
8047,1xuc,7.14
8048,3mna,7.39
8049,4p44,7.8
8050,4jq8,8.1
8051,4ibe,4.15
8052,3ew2,6.67
8053,4gqr,3.96
8054,6abp,6.36
8055,2rox,4.98
8056,3ctj,7.46
8057,3o8g,5.13
8058,3c79,7.2
8059,3bjc,6.96
8060,1bm2,6.96
8061,5bui,7.05
8062,3plu,5.77
8063,1yms,5.92
8064,4n7h,5.48
8065,2gz2,5.22
8066,1lke,7.52
8067,3thd,4.05
8068,4o45,4.15
8069,5hvp,7.7
8070,2psv,7.24
8071,1jyq,8.7
8072,1pxk,5.66
8073,4pci,5.12
8074,1ouy,8.37
8075,5fwg,6.72
8076,2o4n,7.82
8077,4jog,3.72
8078,1k03,6.0
8079,4meo,3.6
8080,3vtd,7.92
8081,2g8n,7.2
8082,4hrc,8.92
8083,2psx,5.77
8084,4mq1,7.92
8085,3ry8,3.34
8086,2yfx,8.09
8087,4l7f,6.8
8088,1dzj,5.89
8089,5aib,3.8
8090,2aj8,6.2
8091,7cpa,13.96
8092,3bgq,7.96
8093,4c1g,5.14
8094,2r75,6.15
8095,3qri,9.1
8096,1c70,10.3
8097,3jrx,9.0
8098,3hwx,7.86
8099,1xur,5.18
8100,3r8v,5.54
8101,4v1f,7.7
8102,4bjb,6.66
8103,1lvu,5.32
8104,4iu1,4.3
8105,4wvu,5.71
8106,1nms,6.7
8107,4yll,6.92
8108,4qt1,8.15
8109,2z4y,6.15
8110,3wcb,7.74
8111,2wor,3.9
8112,3kwf,8.17
8113,4i8z,11.05
8114,4qxo,5.51
8115,4lkj,6.7
8116,2xj0,2.82
8117,1h4w,4.66
8118,2z1w,4.08
8119,4tw7,7.59
8120,4umj,5.57
8121,1l2s,4.59
8122,1swp,11.0
8123,4m2u,8.04
8124,4ehz,8.0
8125,1o4f,3.52
8126,1ce5,4.74
8127,1aj6,5.92
8128,1e6s,3.22
8129,2ha6,4.32
8130,4cq0,5.09
8131,2wzf,7.0
8132,4obv,0.75
8133,4fk7,5.24
8134,3dx0,7.44
8135,3piz,5.46
8136,3er5,9.0
8137,1g3m,10.0
8138,4ucv,2.88
8139,2cem,7.92
8140,2rk7,4.05
8141,3sv9,5.0
8142,4fic,4.7
8143,1c5q,6.36
8144,1yci,4.08
8145,2hzi,7.15
8146,4wq3,7.0
8147,5aph,7.22
8148,2gg3,6.24
8149,4anb,8.18
8150,3t1m,3.04
8151,4foc,8.52
8152,2eum,6.7
8153,4mm5,7.74
8154,2v58,9.09
8155,1xp1,9.3
8156,2x7u,5.27
8157,3vc4,7.62
8158,1pr5,3.92
8159,2lct,5.14
8160,4n98,3.55
8161,4zg7,8.7
8162,3drs,9.3
8163,1nhx,5.68
8164,4p4e,6.74
8165,4djq,10.32
8166,5ew3,8.92
8167,1gwm,4.1
8168,3kid,3.18
8169,1q66,5.77
8170,1p0y,1.0
8171,1f3e,6.7
8172,3q6w,7.57
8173,4l8m,9.0
8174,3wdz,6.92
8175,3dab,6.68
8176,2ym4,5.82
8177,4k8o,3.77
8178,4kz8,2.8
8179,2obj,7.3
8180,3nu4,8.82
8181,2ydv,7.86
8182,4ayr,7.0
8183,4c6u,4.59
8184,2l0i,4.82
8185,3ith,8.1
8186,1pk0,7.57
8187,3nw7,8.28
8188,1c5t,4.1
8189,4mf0,8.08
8190,3nw5,5.08
8191,2avq,4.39
8192,1i9p,8.41
8193,3fh7,7.6
8194,3h0s,6.2
8195,4ww8,10.17
8196,2uyq,5.68
8197,4oc5,7.07
8198,4qtn,6.85
8199,2ogz,7.08
8200,1tsi,3.48
8201,4ymh,6.46
8202,2csm,4.3
8203,4g19,3.58
8204,4j45,5.77
8205,4cix,4.47
8206,5cau,8.8
8207,1oj5,6.1
8208,3s6t,7.35
8209,1uys,3.6
8210,1met,9.4
8211,3f15,8.1
8212,2xhm,6.8
8213,3wdc,7.92
8214,3agm,9.09
8215,4ovf,4.13
8216,4yk5,7.64
8217,4r5t,6.1
8218,3qj9,7.0
8219,4w4y,6.46
8220,4buq,8.14
8221,1o2r,5.21
8222,4unq,6.62
8223,1e4h,8.41
8224,3wqv,5.21
8225,3gcs,7.25
8226,3jpx,3.63
8227,4w54,4.17
8228,4rn6,5.1
8229,3wig,8.64
8230,3wgw,5.89
8231,3f3w,7.47
8232,3fqe,8.3
8233,2pmn,5.2
8234,3vf5,9.34
8235,4a9n,5.82
8236,4alu,7.77
8237,2yer,7.7
8238,4uu5,5.04
8239,2gzl,4.82
8240,3wax,7.89
8241,1y91,7.23
8242,1a1e,6.0
8243,2o63,6.11
8244,4f6x,5.09
8245,3rjc,5.24
8246,6cpa,11.52
8247,4rxc,4.48
8248,2ihq,8.49
8249,3wv2,7.92
8250,4pks,4.82
8251,1gux,6.96
8252,4kg1,6.56
8253,4qqc,7.34
8254,1nlt,4.92
8255,1hqh,6.3
8256,4y2q,2.92
8257,3jxw,9.0
8258,2pov,7.12
8259,2wqp,5.51
8260,2qta,5.76
8261,4ge7,8.15
8262,4gu9,4.37
8263,4crf,9.3
8264,3rwh,7.4
8265,1v2q,4.13
8266,3okv,6.23
8267,3gcu,6.78
8268,4f9g,5.62
8269,3ewh,7.16
8270,4ezq,5.2
8271,3kx1,7.0
8272,3pi5,6.02
8273,3g4g,9.04
8274,2pvh,6.59
8275,2y56,6.51
8276,3iue,5.82
8277,1uvt,7.64
8278,4w4x,6.99
8279,4wzv,9.37
8280,1elr,4.96
8281,3ual,5.81
8282,3qck,5.24
8283,4hlw,5.38
8284,2oyl,6.3
8285,4kfq,8.23
8286,3fsj,3.95
8287,4apo,4.91
8288,3u6h,9.0
8289,5bsk,6.22
8290,3ahn,7.05
8291,2ima,6.52
8292,4pnt,5.82
8293,4dj7,6.3
8294,1my4,6.98
8295,3kr1,5.74
8296,3ckt,6.32
8297,3oy8,3.66
8298,1z3j,8.0
8299,3k2f,7.2
8300,4drk,5.08
8301,1v0p,6.89
8302,2q2z,8.7
8303,4msk,7.2
8304,2anm,8.74
8305,1d4i,8.85
8306,2ole,7.25
8307,2xba,7.63
8308,2z7h,6.94
8309,4yyn,3.96
8310,2xpa,5.39
8311,3c4e,4.0
8312,3nil,3.46
8313,2zg3,2.06
8314,4rxd,6.52
8315,2v7d,6.59
8316,4heu,10.01
8317,2gg7,5.76
8318,5dgz,7.85
8319,4rhx,5.8
8320,3pjc,7.57
8321,4rkx,5.1
8322,2vts,7.52
8323,4ty1,9.26
8324,4um9,8.07
8325,4xct,8.17
8326,3vw6,7.85
8327,2ra6,4.52
8328,2zz1,4.54
8329,1sri,6.08
8330,4y5h,7.82
8331,3hwn,8.7
8332,1yz3,8.81
8333,2p0x,6.31
8334,1c2t,6.59
8335,4aa2,3.97
8336,4u5j,5.53
8337,3lxe,6.6
8338,4k4e,7.62
8339,3bgc,5.02
8340,1m7y,10.96
8341,4k3o,4.44
8342,3v5q,7.4
8343,1std,10.33
8344,2vvt,5.24
8345,3ubd,5.54
8346,3w54,9.7
8347,1vj9,7.55
8348,4g2r,4.45
8349,2vrj,6.3
8350,1wug,5.8
8351,4jyb,6.96
8352,4od9,7.24
8353,4g3e,8.38
8354,2f89,6.48
8355,2gh6,4.95
8356,2fgi,7.34
8357,1e1x,5.89
8358,4dds,5.01
8359,4jbo,7.62
8360,2gh9,6.0
8361,3co9,8.0
8362,3uzd,5.05
8363,4lxa,8.7
8364,2qd7,9.1
8365,3el1,9.64
8366,4ofb,5.43
8367,3wkd,3.77
8368,4q06,7.66
8369,3dng,8.13
8370,2a31,1.01
8371,4c7t,6.4
8372,1ogg,5.19
8373,4cff,6.4
8374,4bt9,3.84
8375,2cli,4.3
8376,2i0e,8.7
8377,1h37,7.23
8378,2pjb,7.72
8379,3r5n,5.78
8380,1hbv,6.37
8381,4m3f,5.31
8382,3ggc,5.44
8383,2y8l,5.82
8384,5c4o,8.21
8385,1ec9,3.1
8386,3zsq,4.96
8387,3w37,5.18
8388,4zg6,6.33
8389,1llb,6.05
8390,4yc9,8.89
8391,1e3g,9.0
8392,5can,6.91
8393,4pni,6.09
8394,2hz0,6.48
8395,2wb5,9.13
8396,4cmo,9.07
8397,1j81,7.1
8398,4h42,3.47
8399,4an3,9.22
8400,4hf4,8.62
8401,1iem,7.7
8402,3d2r,5.48
8403,3f9w,4.72
8404,3s8l,5.64
8405,3nin,4.91
8406,2v2h,3.77
8407,2am2,5.1
8408,5ahw,5.17
8409,3imc,2.96
8410,4uyn,8.4
8411,5d6q,5.24
8412,4zek,5.66
8413,3btc,5.75
8414,1it6,8.39
8415,3ioi,6.28
8416,4d2t,6.0
8417,3vtr,5.57
8418,3acx,5.7
8419,3tay,3.38
8420,1dhj,6.55
8421,1sgu,5.37
8422,4y62,2.95
8423,4q6f,5.6
8424,4mbl,8.54
8425,2peh,5.96
8426,1nlj,9.8
8427,1onp,7.52
8428,2g19,5.85
8429,2z97,6.0
8430,4z89,4.69
8431,3fj7,3.71
8432,3u8w,9.0
8433,2ovz,7.89
8434,2ity,7.27
8435,2p33,7.24
8436,1bnw,9.08
8437,4ej8,5.39
8438,1v2w,4.01
8439,4oow,5.37
8440,2gg0,5.77
8441,4ksq,7.31
8442,3e7b,9.8
8443,3u78,5.6
8444,3lxo,4.82
8445,3qel,6.49
8446,4nrp,4.59
8447,4rdn,5.92
8448,1oq5,7.68
8449,2w6n,6.9
8450,3o0e,5.74
8451,4bic,7.3
8452,1sqi,7.7
8453,4dk8,5.74
8454,3so9,8.56
8455,2hdx,6.26
8456,4tkh,5.74
8457,3ogq,7.52
8458,1zkk,4.48
8459,1yt7,9.89
8460,5c84,6.19
8461,2zsc,7.06
8462,1bnn,10.0
8463,1s5q,5.28
8464,3miy,7.68
